user_id,item_id,event_type,event_weight,timestamp
U0424,I0058,purchase,7.0,2025-09-04
U0215,I0086,view,1.0,2025-09-04
U0327,I0116,purchase,7.0,2025-09-04
U0231,I0119,purchase,7.0,2025-09-04
U0074,I0066,view,1.0,2025-09-04
U0269,I0116,view,1.0,2025-09-04
U0140,I0112,view,1.0,2025-09-04
U0301,I0039,purchase,7.0,2025-09-04
U0081,I0002,cart,3.0,2025-09-04
U0141,I0169,view,1.0,2025-09-04
U0093,I0133,purchase,7.0,2025-09-04
U0141,I0169,cart,3.0,2025-09-04
U0354,I0152,cart,3.0,2025-09-04
U0405,I0068,view,1.0,2025-09-04
U0172,I0056,purchase,7.0,2025-09-04
U0274,I0104,view,1.0,2025-09-04
U0051,I0030,cart,3.0,2025-09-04
U0404,I0078,view,1.0,2025-09-04
U0442,I0082,cart,3.0,2025-09-04
U0171,I0126,purchase,7.0,2025-09-04
U0296,I0092,view,1.0,2025-09-04
U0404,I0104,cart,3.0,2025-09-04
U0269,I0126,view,1.0,2025-09-04
U0170,I0083,purchase,7.0,2025-09-04
U0406,I0064,cart,3.0,2025-09-04
U0439,I0036,cart,3.0,2025-09-04
U0040,I0179,cart,3.0,2025-09-04
U0187,I0031,view,1.0,2025-09-04
U0056,I0013,purchase,7.0,2025-09-04
U0187,I0140,cart,3.0,2025-09-04
U0263,I0001,purchase,7.0,2025-09-04
U0080,I0040,cart,3.0,2025-09-04
U0184,I0125,cart,3.0,2025-09-04
U0303,I0167,view,1.0,2025-09-04
U0136,I0090,cart,3.0,2025-09-04
U0265,I0115,view,1.0,2025-09-04
U0119,I0143,view,1.0,2025-09-04
U0184,I0150,view,1.0,2025-09-04
U0055,I0176,cart,3.0,2025-09-04
U0181,I0048,cart,3.0,2025-09-04
U0395,I0138,purchase,7.0,2025-09-04
U0094,I0061,cart,3.0,2025-09-04
U0267,I0143,cart,3.0,2025-09-04
U0269,I0116,view,1.0,2025-09-04
U0057,I0108,purchase,7.0,2025-09-04
U0358,I0083,purchase,7.0,2025-09-04
U0169,I0119,cart,3.0,2025-09-04
U0043,I0175,cart,3.0,2025-09-04
U0366,I0132,view,1.0,2025-09-04
U0368,I0130,purchase,7.0,2025-09-04
U0158,I0167,cart,3.0,2025-09-04
U0084,I0024,purchase,7.0,2025-09-04
U0149,I0083,purchase,7.0,2025-09-04
U0283,I0013,purchase,7.0,2025-09-04
U0399,I0095,view,1.0,2025-09-04
U0088,I0169,purchase,7.0,2025-09-04
U0450,I0027,view,1.0,2025-09-04
U0001,I0153,cart,3.0,2025-09-04
U0001,I0169,cart,3.0,2025-09-04
U0087,I0176,view,1.0,2025-09-04
U0046,I0154,purchase,7.0,2025-09-04
U0154,I0051,purchase,7.0,2025-09-04
U0087,I0091,cart,3.0,2025-09-04
U0045,I0049,cart,3.0,2025-09-04
U0403,I0007,view,1.0,2025-09-04
U0169,I0032,view,1.0,2025-09-04
U0089,I0155,view,1.0,2025-09-04
U0372,I0044,cart,3.0,2025-09-04
U0360,I0158,cart,3.0,2025-09-04
U0166,I0136,purchase,7.0,2025-09-04
U0165,I0048,cart,3.0,2025-09-04
U0294,I0176,cart,3.0,2025-09-04
U0165,I0048,cart,3.0,2025-09-04
U0444,I0124,cart,3.0,2025-09-04
U0361,I0062,cart,3.0,2025-09-04
U0090,I0099,purchase,7.0,2025-09-04
U0294,I0121,purchase,7.0,2025-09-04
U0049,I0116,cart,3.0,2025-09-04
U0396,I0096,view,1.0,2025-09-04
U0447,I0163,cart,3.0,2025-09-04
U0364,I0141,view,1.0,2025-09-04
U0278,I0108,view,1.0,2025-09-04
U0163,I0040,cart,3.0,2025-09-04
U0089,I0108,view,1.0,2025-09-04
U0148,I0036,cart,3.0,2025-09-04
U0278,I0108,purchase,7.0,2025-09-04
U0008,I0139,cart,3.0,2025-09-04
U0265,I0113,view,1.0,2025-09-04
U0200,I0143,purchase,7.0,2025-09-04
U0252,I0175,cart,3.0,2025-09-04
U0100,I0036,purchase,7.0,2025-09-04
U0199,I0044,purchase,7.0,2025-09-04
U0433,I0112,view,1.0,2025-09-04
U0433,I0112,purchase,7.0,2025-09-04
U0122,I0128,cart,3.0,2025-09-04
U0413,I0023,view,1.0,2025-09-04
U0254,I0007,view,1.0,2025-09-04
U0332,I0122,purchase,7.0,2025-09-04
U0077,I0013,purchase,7.0,2025-09-04
U0257,I0129,purchase,7.0,2025-09-04
U0250,I0098,purchase,7.0,2025-09-04
U0341,I0022,cart,3.0,2025-09-04
U0332,I0122,purchase,7.0,2025-09-04
U0246,I0078,view,1.0,2025-09-04
U0391,I0012,cart,3.0,2025-09-04
U0207,I0104,cart,3.0,2025-09-04
U0336,I0010,view,1.0,2025-09-04
U0391,I0064,purchase,7.0,2025-09-04
U0203,I0081,view,1.0,2025-09-04
U0076,I0001,view,1.0,2025-09-04
U0251,I0074,purchase,7.0,2025-09-04
U0311,I0161,cart,3.0,2025-09-04
U0104,I0004,view,1.0,2025-09-04
U0431,I0048,purchase,7.0,2025-09-04
U0382,I0056,cart,3.0,2025-09-04
U0102,I0165,view,1.0,2025-09-04
U0311,I0070,cart,3.0,2025-09-04
U0104,I0055,purchase,7.0,2025-09-04
U0201,I0069,cart,3.0,2025-09-04
U0065,I0135,view,1.0,2025-09-04
U0010,I0136,view,1.0,2025-09-04
U0201,I0170,purchase,7.0,2025-09-04
U0197,I0059,view,1.0,2025-09-04
U0434,I0139,purchase,7.0,2025-09-04
U0198,I0177,view,1.0,2025-09-04
U0009,I0072,view,1.0,2025-09-04
U0190,I0166,view,1.0,2025-09-04
U0022,I0006,purchase,7.0,2025-09-04
U0436,I0130,cart,3.0,2025-09-04
U0258,I0153,cart,3.0,2025-09-04
U0196,I0041,purchase,7.0,2025-09-04
U0009,I0072,view,1.0,2025-09-04
U0258,I0046,cart,3.0,2025-09-04
U0344,I0166,cart,3.0,2025-09-04
U0344,I0135,purchase,7.0,2025-09-04
U0120,I0112,view,1.0,2025-09-04
U0194,I0063,view,1.0,2025-09-04
U0331,I0067,cart,3.0,2025-09-04
U0130,I0007,view,1.0,2025-09-04
U0308,I0132,purchase,7.0,2025-09-04
U0430,I0037,purchase,7.0,2025-09-04
U0258,I0153,cart,3.0,2025-09-04
U0245,I0031,view,1.0,2025-09-04
U0097,I0004,purchase,7.0,2025-09-04
U0412,I0037,purchase,7.0,2025-09-04
U0429,I0046,cart,3.0,2025-09-04
U0436,I0026,cart,3.0,2025-09-04
U0344,I0050,cart,3.0,2025-09-04
U0382,I0147,view,1.0,2025-09-04
U0247,I0125,view,1.0,2025-09-05
U0286,I0064,purchase,7.0,2025-09-05
U0416,I0014,cart,3.0,2025-09-05
U0034,I0155,cart,3.0,2025-09-05
U0109,I0021,purchase,7.0,2025-09-05
U0241,I0081,cart,3.0,2025-09-05
U0231,I0009,view,1.0,2025-09-05
U0248,I0112,cart,3.0,2025-09-05
U0282,I0018,view,1.0,2025-09-05
U0284,I0082,view,1.0,2025-09-05
U0244,I0134,cart,3.0,2025-09-05
U0292,I0090,view,1.0,2025-09-05
U0089,I0026,view,1.0,2025-09-05
U0109,I0021,view,1.0,2025-09-05
U0244,I0134,view,1.0,2025-09-05
U0075,I0156,view,1.0,2025-09-05
U0088,I0044,purchase,7.0,2025-09-05
U0280,I0007,view,1.0,2025-09-05
U0105,I0005,view,1.0,2025-09-05
U0245,I0076,view,1.0,2025-09-05
U0289,I0102,view,1.0,2025-09-05
U0087,I0121,purchase,7.0,2025-09-05
U0250,I0015,cart,3.0,2025-09-05
U0107,I0083,cart,3.0,2025-09-05
U0403,I0007,purchase,7.0,2025-09-05
U0418,I0106,purchase,7.0,2025-09-05
U0418,I0149,view,1.0,2025-09-05
U0407,I0075,purchase,7.0,2025-09-05
U0080,I0090,view,1.0,2025-09-05
U0022,I0037,view,1.0,2025-09-05
U0266,I0108,cart,3.0,2025-09-05
U0308,I0132,view,1.0,2025-09-05
U0269,I0079,view,1.0,2025-09-05
U0259,I0056,cart,3.0,2025-09-05
U0023,I0124,cart,3.0,2025-09-05
U0263,I0001,view,1.0,2025-09-05
U0237,I0012,view,1.0,2025-09-05
U0306,I0072,cart,3.0,2025-09-05
U0410,I0035,purchase,7.0,2025-09-05
U0079,I0148,purchase,7.0,2025-09-05
U0096,I0121,purchase,7.0,2025-09-05
U0263,I0001,cart,3.0,2025-09-05
U0395,I0138,view,1.0,2025-09-05
U0301,I0056,purchase,7.0,2025-09-05
U0270,I0066,cart,3.0,2025-09-05
U0250,I0098,view,1.0,2025-09-05
U0276,I0126,cart,3.0,2025-09-05
U0106,I0024,purchase,7.0,2025-09-05
U0082,I0030,view,1.0,2025-09-05
U0076,I0001,cart,3.0,2025-09-05
U0018,I0058,view,1.0,2025-09-05
U0295,I0003,cart,3.0,2025-09-05
U0314,I0085,view,1.0,2025-09-05
U0073,I0032,view,1.0,2025-09-05
U0275,I0085,cart,3.0,2025-09-05
U0297,I0037,cart,3.0,2025-09-05
U0318,I0022,cart,3.0,2025-09-05
U0405,I0068,cart,3.0,2025-09-05
U0395,I0138,purchase,7.0,2025-09-05
U0100,I0036,cart,3.0,2025-09-05
U0405,I0065,purchase,7.0,2025-09-05
U0235,I0104,view,1.0,2025-09-05
U0415,I0096,purchase,7.0,2025-09-05
U0307,I0139,cart,3.0,2025-09-05
U0218,I0124,view,1.0,2025-09-05
U0072,I0091,purchase,7.0,2025-09-05
U0435,I0049,cart,3.0,2025-09-05
U0132,I0086,view,1.0,2025-09-05
U0190,I0014,cart,3.0,2025-09-05
U0008,I0139,purchase,7.0,2025-09-05
U0134,I0088,view,1.0,2025-09-05
U0345,I0143,purchase,7.0,2025-09-05
U0189,I0117,view,1.0,2025-09-05
U0134,I0096,cart,3.0,2025-09-05
U0436,I0040,cart,3.0,2025-09-05
U0041,I0001,cart,3.0,2025-09-05
U0007,I0087,purchase,7.0,2025-09-05
U0135,I0119,purchase,7.0,2025-09-05
U0184,I0179,cart,3.0,2025-09-05
U0378,I0179,purchase,7.0,2025-09-05
U0438,I0154,purchase,7.0,2025-09-05
U0349,I0095,purchase,7.0,2025-09-05
U0055,I0176,purchase,7.0,2025-09-05
U0377,I0013,purchase,7.0,2025-09-05
U0439,I0170,purchase,7.0,2025-09-05
U0006,I0004,cart,3.0,2025-09-05
U0350,I0024,purchase,7.0,2025-09-05
U0194,I0063,purchase,7.0,2025-09-05
U0009,I0097,view,1.0,2025-09-05
U0435,I0008,cart,3.0,2025-09-05
U0130,I0007,view,1.0,2025-09-05
U0214,I0108,cart,3.0,2025-09-05
U0330,I0009,purchase,7.0,2025-09-05
U0427,I0096,cart,3.0,2025-09-05
U0119,I0152,purchase,7.0,2025-09-05
U0428,I0180,cart,3.0,2025-09-05
U0211,I0092,view,1.0,2025-09-05
U0210,I0041,purchase,7.0,2025-09-05
U0210,I0120,cart,3.0,2025-09-05
U0209,I0146,view,1.0,2025-09-05
U0013,I0108,purchase,7.0,2025-09-05
U0055,I0176,purchase,7.0,2025-09-05
U0123,I0170,view,1.0,2025-09-05
U0012,I0137,purchase,7.0,2025-09-05
U0334,I0025,cart,3.0,2025-09-05
U0205,I0127,cart,3.0,2025-09-05
U0334,I0112,purchase,7.0,2025-09-05
U0124,I0006,purchase,7.0,2025-09-05
U0063,I0178,view,1.0,2025-09-05
U0202,I0048,view,1.0,2025-09-05
U0038,I0074,cart,3.0,2025-09-05
U0200,I0143,purchase,7.0,2025-09-05
U0340,I0085,cart,3.0,2025-09-05
U0382,I0056,view,1.0,2025-09-05
U0118,I0005,cart,3.0,2025-09-05
U0351,I0156,purchase,7.0,2025-09-05
U0054,I0090,view,1.0,2025-09-05
U0048,I0115,purchase,7.0,2025-09-05
U0447,I0163,purchase,7.0,2025-09-05
U0447,I0063,view,1.0,2025-09-05
U0372,I0068,purchase,7.0,2025-09-05
U0372,I0044,cart,3.0,2025-09-05
U0161,I0130,purchase,7.0,2025-09-05
U0372,I0044,purchase,7.0,2025-09-05
U0047,I0107,purchase,7.0,2025-09-05
U0043,I0086,purchase,7.0,2025-09-05
U0148,I0147,purchase,7.0,2025-09-05
U0367,I0070,purchase,7.0,2025-09-05
U0159,I0142,cart,3.0,2025-09-05
U0158,I0117,cart,3.0,2025-09-05
U0158,I0124,cart,3.0,2025-09-05
U0157,I0061,cart,3.0,2025-09-05
U0046,I0117,cart,3.0,2025-09-05
U0150,I0073,cart,3.0,2025-09-05
U0150,I0134,cart,3.0,2025-09-05
U0046,I0154,purchase,7.0,2025-09-05
U0450,I0063,cart,3.0,2025-09-05
U0155,I0031,view,1.0,2025-09-05
U0146,I0119,view,1.0,2025-09-05
U0445,I0137,purchase,7.0,2025-09-05
U0164,I0034,cart,3.0,2025-09-05
U0164,I0113,purchase,7.0,2025-09-05
U0376,I0126,view,1.0,2025-09-05
U0352,I0100,view,1.0,2025-09-05
U0053,I0150,view,1.0,2025-09-05
U0352,I0010,view,1.0,2025-09-05
U0140,I0160,view,1.0,2025-09-05
U0176,I0024,view,1.0,2025-09-05
U0441,I0155,view,1.0,2025-09-05
U0174,I0124,purchase,7.0,2025-09-05
U0052,I0095,cart,3.0,2025-09-05
U0042,I0070,cart,3.0,2025-09-05
U0179,I0033,cart,3.0,2025-09-05
U0142,I0083,cart,3.0,2025-09-05
U0142,I0083,purchase,7.0,2025-09-05
U0052,I0095,purchase,7.0,2025-09-05
U0442,I0054,view,1.0,2025-09-05
U0143,I0026,purchase,7.0,2025-09-05
U0051,I0030,view,1.0,2025-09-05
U0171,I0021,view,1.0,2025-09-05
U0144,I0146,purchase,7.0,2025-09-05
U0359,I0057,view,1.0,2025-09-05
U0165,I0048,cart,3.0,2025-09-05
U0165,I0048,cart,3.0,2025-09-05
U0142,I0083,view,1.0,2025-09-05
U0426,I0115,view,1.0,2025-09-05
U0288,I0026,view,1.0,2025-09-05
U0423,I0075,purchase,7.0,2025-09-05
U0388,I0072,view,1.0,2025-09-05
U0113,I0012,purchase,7.0,2025-09-05
U0228,I0120,view,1.0,2025-09-05
U0324,I0080,view,1.0,2025-09-05
U0327,I0038,view,1.0,2025-09-05
U0109,I0029,purchase,7.0,2025-09-05
U0326,I0124,purchase,7.0,2025-09-05
U0424,I0058,purchase,7.0,2025-09-05
U0069,I0014,view,1.0,2025-09-05
U0227,I0176,view,1.0,2025-09-05
U0423,I0080,cart,3.0,2025-09-05
U0071,I0009,purchase,7.0,2025-09-05
U0324,I0057,view,1.0,2025-09-05
U0323,I0153,purchase,7.0,2025-09-05
U0385,I0179,view,1.0,2025-09-05
U0423,I0008,view,1.0,2025-09-05
U0015,I0081,cart,3.0,2025-09-05
U0225,I0026,view,1.0,2025-09-05
U0323,I0161,cart,3.0,2025-09-05
U0069,I0042,purchase,7.0,2025-09-05
U0221,I0046,view,1.0,2025-09-05
U0115,I0011,view,1.0,2025-09-05
U0326,I0055,view,1.0,2025-09-05
U0344,I0106,purchase,7.0,2025-09-06
U0050,I0009,purchase,7.0,2025-09-06
U0073,I0072,view,1.0,2025-09-06
U0032,I0013,view,1.0,2025-09-06
U0260,I0065,cart,3.0,2025-09-06
U0042,I0070,view,1.0,2025-09-06
U0295,I0085,cart,3.0,2025-09-06
U0317,I0087,purchase,7.0,2025-09-06
U0169,I0119,purchase,7.0,2025-09-06
U0058,I0165,view,1.0,2025-09-06
U0436,I0096,view,1.0,2025-09-06
U0435,I0008,cart,3.0,2025-09-06
U0276,I0116,view,1.0,2025-09-06
U0412,I0031,cart,3.0,2025-09-06
U0252,I0175,purchase,7.0,2025-09-06
U0252,I0062,purchase,7.0,2025-09-06
U0373,I0135,purchase,7.0,2025-09-06
U0128,I0129,view,1.0,2025-09-06
U0337,I0125,purchase,7.0,2025-09-06
U0147,I0119,view,1.0,2025-09-06
U0164,I0132,cart,3.0,2025-09-06
U0049,I0079,cart,3.0,2025-09-06
U0198,I0008,cart,3.0,2025-09-06
U0339,I0090,view,1.0,2025-09-06
U0340,I0123,purchase,7.0,2025-09-06
U0099,I0104,cart,3.0,2025-09-06
U0227,I0155,view,1.0,2025-09-06
U0256,I0178,view,1.0,2025-09-06
U0015,I0096,view,1.0,2025-09-06
U0049,I0029,cart,3.0,2025-09-06
U0035,I0008,purchase,7.0,2025-09-06
U0050,I0119,view,1.0,2025-09-06
U0361,I0177,cart,3.0,2025-09-06
U0130,I0058,purchase,7.0,2025-09-06
U0003,I0054,view,1.0,2025-09-06
U0373,I0135,cart,3.0,2025-09-06
U0058,I0005,view,1.0,2025-09-06
U0131,I0108,view,1.0,2025-09-06
U0108,I0115,purchase,7.0,2025-09-06
U0096,I0121,view,1.0,2025-09-06
U0190,I0112,view,1.0,2025-09-06
U0377,I0013,cart,3.0,2025-09-06
U0070,I0117,purchase,7.0,2025-09-06
U0006,I0030,view,1.0,2025-09-06
U0052,I0095,purchase,7.0,2025-09-06
U0323,I0024,view,1.0,2025-09-06
U0265,I0029,purchase,7.0,2025-09-06
U0266,I0108,view,1.0,2025-09-06
U0072,I0004,purchase,7.0,2025-09-06
U0441,I0031,view,1.0,2025-09-06
U0184,I0036,view,1.0,2025-09-06
U0266,I0108,view,1.0,2025-09-06
U0354,I0039,purchase,7.0,2025-09-06
U0440,I0041,view,1.0,2025-09-06
U0224,I0145,purchase,7.0,2025-09-06
U0224,I0046,view,1.0,2025-09-06
U0093,I0001,purchase,7.0,2025-09-06
U0177,I0001,view,1.0,2025-09-06
U0041,I0010,view,1.0,2025-09-06
U0094,I0046,purchase,7.0,2025-09-06
U0070,I0138,cart,3.0,2025-09-06
U0406,I0064,cart,3.0,2025-09-06
U0324,I0019,cart,3.0,2025-09-06
U0135,I0119,view,1.0,2025-09-06
U0272,I0061,purchase,7.0,2025-09-06
U0275,I0070,view,1.0,2025-09-06
U0356,I0157,purchase,7.0,2025-09-06
U0026,I0152,view,1.0,2025-09-06
U0356,I0171,purchase,7.0,2025-09-06
U0337,I0150,view,1.0,2025-09-06
U0261,I0046,view,1.0,2025-09-06
U0188,I0066,view,1.0,2025-09-06
U0142,I0083,cart,3.0,2025-09-06
U0262,I0167,view,1.0,2025-09-06
U0274,I0104,view,1.0,2025-09-06
U0172,I0104,view,1.0,2025-09-06
U0186,I0096,view,1.0,2025-09-06
U0274,I0147,view,1.0,2025-09-06
U0142,I0083,purchase,7.0,2025-09-06
U0056,I0013,view,1.0,2025-09-06
U0108,I0134,purchase,7.0,2025-09-06
U0079,I0097,view,1.0,2025-09-06
U0006,I0030,view,1.0,2025-09-06
U0300,I0074,purchase,7.0,2025-09-06
U0069,I0042,cart,3.0,2025-09-06
U0304,I0071,cart,3.0,2025-09-06
U0190,I0014,view,1.0,2025-09-06
U0252,I0174,view,1.0,2025-09-06
U0446,I0168,purchase,7.0,2025-09-06
U0364,I0168,view,1.0,2025-09-06
U0116,I0029,view,1.0,2025-09-06
U0314,I0130,cart,3.0,2025-09-06
U0209,I0035,cart,3.0,2025-09-06
U0430,I0125,cart,3.0,2025-09-06
U0109,I0029,cart,3.0,2025-09-06
U0122,I0090,view,1.0,2025-09-06
U0282,I0178,cart,3.0,2025-09-06
U0401,I0157,purchase,7.0,2025-09-06
U0110,I0092,view,1.0,2025-09-06
U0321,I0100,purchase,7.0,2025-09-06
U0291,I0086,cart,3.0,2025-09-06
U0399,I0095,purchase,7.0,2025-09-06
U0020,I0064,purchase,7.0,2025-09-06
U0248,I0112,view,1.0,2025-09-06
U0088,I0053,view,1.0,2025-09-06
U0248,I0112,purchase,7.0,2025-09-06
U0333,I0175,view,1.0,2025-09-06
U0075,I0156,cart,3.0,2025-09-06
U0034,I0155,purchase,7.0,2025-09-06
U0002,I0040,view,1.0,2025-09-06
U0249,I0036,purchase,7.0,2025-09-06
U0020,I0064,view,1.0,2025-09-06
U0283,I0013,purchase,7.0,2025-09-06
U0369,I0115,purchase,7.0,2025-09-06
U0418,I0149,cart,3.0,2025-09-06
U0085,I0081,cart,3.0,2025-09-06
U0287,I0173,view,1.0,2025-09-06
U0029,I0136,cart,3.0,2025-09-06
U0153,I0143,cart,3.0,2025-09-06
U0286,I0161,purchase,7.0,2025-09-06
U0118,I0176,view,1.0,2025-09-06
U0216,I0095,cart,3.0,2025-09-06
U0382,I0056,view,1.0,2025-09-06
U0370,I0172,view,1.0,2025-09-06
U0087,I0091,view,1.0,2025-09-06
U0020,I0141,cart,3.0,2025-09-06
U0314,I0048,view,1.0,2025-09-06
U0046,I0154,purchase,7.0,2025-09-06
U0284,I0082,cart,3.0,2025-09-06
U0417,I0029,cart,3.0,2025-09-06
U0211,I0075,purchase,7.0,2025-09-06
U0428,I0131,cart,3.0,2025-09-06
U0450,I0027,view,1.0,2025-09-06
U0332,I0062,cart,3.0,2025-09-06
U0390,I0113,cart,3.0,2025-09-06
U0019,I0169,purchase,7.0,2025-09-06
U0289,I0009,cart,3.0,2025-09-06
U0212,I0119,purchase,7.0,2025-09-06
U0249,I0036,view,1.0,2025-09-06
U0352,I0010,purchase,7.0,2025-09-06
U0415,I0039,view,1.0,2025-09-06
U0280,I0100,view,1.0,2025-09-06
U0113,I0163,cart,3.0,2025-09-06
U0148,I0036,cart,3.0,2025-09-06
U0220,I0143,view,1.0,2025-09-06
U0232,I0119,view,1.0,2025-09-06
U0062,I0026,cart,3.0,2025-09-06
U0089,I0108,purchase,7.0,2025-09-06
U0432,I0155,cart,3.0,2025-09-06
U0124,I0037,purchase,7.0,2025-09-06
U0325,I0039,cart,3.0,2025-09-06
U0313,I0128,cart,3.0,2025-09-06
U0221,I0064,purchase,7.0,2025-09-06
U0431,I0146,view,1.0,2025-09-06
U0074,I0143,purchase,7.0,2025-09-06
U0380,I0179,view,1.0,2025-09-06
U0047,I0071,cart,3.0,2025-09-06
U0280,I0033,purchase,7.0,2025-09-06
U0403,I0120,view,1.0,2025-09-06
U0381,I0011,purchase,7.0,2025-09-06
U0202,I0048,view,1.0,2025-09-06
U0155,I0170,view,1.0,2025-09-07
U0028,I0161,purchase,7.0,2025-09-07
U0028,I0161,cart,3.0,2025-09-07
U0233,I0143,cart,3.0,2025-09-07
U0293,I0176,purchase,7.0,2025-09-07
U0323,I0061,purchase,7.0,2025-09-07
U0271,I0141,view,1.0,2025-09-07
U0320,I0124,view,1.0,2025-09-07
U0271,I0081,purchase,7.0,2025-09-07
U0146,I0072,cart,3.0,2025-09-07
U0370,I0008,purchase,7.0,2025-09-07
U0110,I0055,cart,3.0,2025-09-07
U0225,I0026,view,1.0,2025-09-07
U0227,I0076,cart,3.0,2025-09-07
U0161,I0085,view,1.0,2025-09-07
U0043,I0175,purchase,7.0,2025-09-07
U0286,I0061,view,1.0,2025-09-07
U0440,I0074,purchase,7.0,2025-09-07
U0420,I0108,view,1.0,2025-09-07
U0093,I0001,cart,3.0,2025-09-07
U0389,I0026,purchase,7.0,2025-09-07
U0175,I0081,purchase,7.0,2025-09-07
U0353,I0074,purchase,7.0,2025-09-07
U0441,I0047,cart,3.0,2025-09-07
U0269,I0115,cart,3.0,2025-09-07
U0288,I0026,purchase,7.0,2025-09-07
U0141,I0136,view,1.0,2025-09-07
U0016,I0092,view,1.0,2025-09-07
U0001,I0153,view,1.0,2025-09-07
U0284,I0082,cart,3.0,2025-09-07
U0153,I0143,purchase,7.0,2025-09-07
U0272,I0061,cart,3.0,2025-09-07
U0292,I0084,cart,3.0,2025-09-07
U0155,I0031,cart,3.0,2025-09-07
U0294,I0001,view,1.0,2025-09-07
U0092,I0104,cart,3.0,2025-09-07
U0371,I0002,purchase,7.0,2025-09-07
U0419,I0040,view,1.0,2025-09-07
U0047,I0107,cart,3.0,2025-09-07
U0002,I0074,purchase,7.0,2025-09-07
U0422,I0038,view,1.0,2025-09-07
U0150,I0159,cart,3.0,2025-09-07
U0042,I0070,view,1.0,2025-09-07
U0373,I0149,view,1.0,2025-09-07
U0367,I0070,view,1.0,2025-09-07
U0276,I0034,cart,3.0,2025-09-07
U0398,I0180,purchase,7.0,2025-09-07
U0042,I0109,purchase,7.0,2025-09-07
U0110,I0055,view,1.0,2025-09-07
U0295,I0130,purchase,7.0,2025-09-07
U0169,I0097,purchase,7.0,2025-09-07
U0230,I0168,view,1.0,2025-09-07
U0150,I0159,cart,3.0,2025-09-07
U0044,I0168,purchase,7.0,2025-09-07
U0319,I0081,purchase,7.0,2025-09-07
U0300,I0007,purchase,7.0,2025-09-07
U0042,I0070,purchase,7.0,2025-09-07
U0443,I0001,purchase,7.0,2025-09-07
U0293,I0054,cart,3.0,2025-09-07
U0279,I0093,view,1.0,2025-09-07
U0422,I0002,view,1.0,2025-09-07
U0422,I0002,purchase,7.0,2025-09-07
U0355,I0131,purchase,7.0,2025-09-07
U0234,I0001,cart,3.0,2025-09-07
U0142,I0083,view,1.0,2025-09-07
U0150,I0158,purchase,7.0,2025-09-07
U0002,I0074,cart,3.0,2025-09-07
U0421,I0085,view,1.0,2025-09-07
U0294,I0109,view,1.0,2025-09-07
U0071,I0001,view,1.0,2025-09-07
U0442,I0054,view,1.0,2025-09-07
U0085,I0155,view,1.0,2025-09-07
U0419,I0040,purchase,7.0,2025-09-07
U0074,I0143,view,1.0,2025-09-07
U0053,I0150,view,1.0,2025-09-07
U0431,I0146,cart,3.0,2025-09-07
U0064,I0123,cart,3.0,2025-09-07
U0064,I0099,view,1.0,2025-09-07
U0124,I0093,view,1.0,2025-09-07
U0076,I0172,cart,3.0,2025-09-07
U0062,I0026,purchase,7.0,2025-09-07
U0380,I0095,view,1.0,2025-09-07
U0062,I0026,purchase,7.0,2025-09-07
U0336,I0033,purchase,7.0,2025-09-07
U0221,I0093,view,1.0,2025-09-07
U0336,I0041,purchase,7.0,2025-09-07
U0380,I0095,view,1.0,2025-09-07
U0310,I0161,view,1.0,2025-09-07
U0432,I0155,purchase,7.0,2025-09-07
U0313,I0014,view,1.0,2025-09-07
U0199,I0022,cart,3.0,2025-09-07
U0413,I0009,purchase,7.0,2025-09-07
U0433,I0112,view,1.0,2025-09-07
U0100,I0036,purchase,7.0,2025-09-07
U0198,I0008,purchase,7.0,2025-09-07
U0129,I0167,purchase,7.0,2025-09-07
U0038,I0074,cart,3.0,2025-09-07
U0099,I0104,cart,3.0,2025-09-07
U0433,I0016,cart,3.0,2025-09-07
U0341,I0053,cart,3.0,2025-09-07
U0196,I0007,purchase,7.0,2025-09-07
U0434,I0169,purchase,7.0,2025-09-07
U0434,I0027,purchase,7.0,2025-09-07
U0059,I0167,view,1.0,2025-09-07
U0131,I0108,purchase,7.0,2025-09-07
U0077,I0175,purchase,7.0,2025-09-07
U0382,I0062,view,1.0,2025-09-07
U0103,I0013,cart,3.0,2025-09-07
U0249,I0147,view,1.0,2025-09-07
U0118,I0020,view,1.0,2025-09-07
U0426,I0170,view,1.0,2025-09-07
U0074,I0167,cart,3.0,2025-09-07
U0214,I0040,cart,3.0,2025-09-07
U0217,I0170,purchase,7.0,2025-09-07
U0119,I0077,view,1.0,2025-09-07
U0034,I0155,view,1.0,2025-09-07
U0013,I0123,view,1.0,2025-09-07
U0212,I0157,cart,3.0,2025-09-07
U0212,I0079,view,1.0,2025-09-07
U0067,I0103,purchase,7.0,2025-09-07
U0074,I0111,purchase,7.0,2025-09-07
U0037,I0069,cart,3.0,2025-09-07
U0416,I0014,view,1.0,2025-09-07
U0429,I0046,view,1.0,2025-09-07
U0037,I0069,view,1.0,2025-09-07
U0210,I0087,cart,3.0,2025-09-07
U0313,I0028,purchase,7.0,2025-09-07
U0123,I0170,view,1.0,2025-09-07
U0038,I0074,view,1.0,2025-09-07
U0382,I0056,view,1.0,2025-09-07
U0390,I0159,purchase,7.0,2025-09-07
U0332,I0122,cart,3.0,2025-09-07
U0418,I0149,view,1.0,2025-09-07
U0207,I0045,purchase,7.0,2025-09-07
U0020,I0163,view,1.0,2025-09-07
U0245,I0055,purchase,7.0,2025-09-07
